id,name,state_code,state,spider_prefix
3530904,Mombuca,SP,São Paulo,sp_mombuca
2106904,Monção,MA,Maranhão,ma_moncao
3531001,Monções,SP,São Paulo,sp_moncoes
4211009,Mondaí,SC,Santa Catarina,sc_mondai
3531100,Mongaguá,SP,São Paulo,sp_mongagua
3142502,Monjolos,MG,Minas Gerais,mg_monjolos
2206407,Monsenhor Gil,PI,Piauí,pi_monsenhor_gil
2206506,Monsenhor Hipólito,PI,Piauí,pi_monsenhor_hipolito
3142601,Monsenhor Paulo,MG,Minas Gerais,mg_monsenhor_paulo
2308609,Monsenhor Tabosa,CE,Ceará,ce_monsenhor_tabosa
2509503,Montadas,PB,Paraíba,pb_montadas
3142700,Montalvânia,MG,Minas Gerais,mg_montalvania
3203502,Montanha,ES,Espírito Santo,es_montanha
2407708,Montanhas,RN,Rio Grande do Norte,rn_montanhas
4312351,Montauri,RS,Rio Grande do Sul,rs_montauri
1504802,Monte Alegre,PA,Pará,pa_monte_alegre
2407807,Monte Alegre,RN,Rio Grande do Norte,rn_monte_alegre
5213509,Monte Alegre de Goiás,GO,Goiás,go_monte_alegre_de_goias
3142809,Monte Alegre de Minas,MG,Minas Gerais,mg_monte_alegre_de_minas
2804201,Monte Alegre de Sergipe,SE,Sergipe,se_monte_alegre_de_sergipe
2206605,Monte Alegre do Piauí,PI,Piauí,pi_monte_alegre_do_piaui
3531209,Monte Alegre do Sul,SP,São Paulo,sp_monte_alegre_do_sul
4312377,Monte Alegre dos Campos,RS,Rio Grande do Sul,rs_monte_alegre_dos_campos
3531308,Monte Alto,SP,São Paulo,sp_monte_alto
3531407,Monte Aprazível,SP,São Paulo,sp_monte_aprazivel
3142908,Monte Azul,MG,Minas Gerais,mg_monte_azul
3531506,Monte Azul Paulista,SP,São Paulo,sp_monte_azul_paulista
3143005,Monte Belo,MG,Minas Gerais,mg_monte_belo
4312385,Monte Belo do Sul,RS,Rio Grande do Sul,rs_monte_belo_do_sul
4211058,Monte Carlo,SC,Santa Catarina,sc_monte_carlo
3143104,Monte Carmelo,MG,Minas Gerais,mg_monte_carmelo
3531605,Monte Castelo,SP,São Paulo,sp_monte_castelo
4211108,Monte Castelo,SC,Santa Catarina,sc_monte_castelo
2407906,Monte das Gameleiras,RN,Rio Grande do Norte,rn_monte_das_gameleiras
1713601,Monte do Carmo,TO,Tocantins,to_monte_do_carmo
3143153,Monte Formoso,MG,Minas Gerais,mg_monte_formoso
2509602,Monte Horebe,PB,Paraíba,pb_monte_horebe
3531803,Monte Mor,SP,São Paulo,sp_monte_mor
1101401,Monte Negro,RO,Rondônia,ro_monte_negro
2921500,Monte Santo,BA,Bahia,ba_monte_santo
3143203,Monte Santo de Minas,MG,Minas Gerais,mg_monte_santo_de_minas
1713700,Monte Santo do Tocantins,TO,Tocantins,to_monte_santo_do_tocantins
3143401,Monte Sião,MG,Minas Gerais,mg_monte_siao
2509701,Monteiro,PB,Paraíba,pb_monteiro
3531704,Monteiro Lobato,SP,São Paulo,sp_monteiro_lobato
2705408,Monteirópolis,AL,Alagoas,al_monteiropolis
4312401,Montenegro,RS,Rio Grande do Sul,rs_montenegro
2107001,Montes Altos,MA,Maranhão,ma_montes_altos
3143302,Montes Claros,MG,Minas Gerais,mg_montes_claros
5213707,Montes Claros de Goiás,GO,Goiás,go_montes_claros_de_goias
3143450,Montezuma,MG,Minas Gerais,mg_montezuma
5213756,Montividiu,GO,Goiás,go_montividiu
5213772,Montividiu do Norte,GO,Goiás,go_montividiu_do_norte
2308708,Morada Nova,CE,Ceará,ce_morada_nova
3143500,Morada Nova de Minas,MG,Minas Gerais,mg_morada_nova_de_minas
2308807,Moraújo,CE,Ceará,ce_moraujo
2614303,Moreilândia,PE,Pernambuco,pe_moreilandia
2609402,Moreno,PE,Pernambuco,pe_moreno
4312427,Mormaço,RS,Rio Grande do Sul,rs_mormaco
2921609,Morpará,BA,Bahia,ba_morpara
4116208,Morretes,PR,Paraná,pr_morretes
2308906,Morrinhos,CE,Ceará,ce_morrinhos
5213806,Morrinhos,GO,Goiás,go_morrinhos
4312443,Morrinhos do Sul,RS,Rio Grande do Sul,rs_morrinhos_do_sul
3531902,Morro Agudo,SP,São Paulo,sp_morro_agudo
5213855,Morro Agudo de Goiás,GO,Goiás,go_morro_agudo_de_goias
2206654,Morro Cabeça no Tempo,PI,Piauí,pi_morro_cabeca_no_tempo
4211207,Morro da Fumaça,SC,Santa Catarina,sc_morro_da_fumaca
3143609,Morro da Garça,MG,Minas Gerais,mg_morro_da_garca
2921708,Morro do Chapéu,BA,Bahia,ba_morro_do_chapeu
2206670,Morro do Chapéu do Piauí,PI,Piauí,pi_morro_do_chapeu_do_piaui
3143708,Morro do Pilar,MG,Minas Gerais,mg_morro_do_pilar
4211256,Morro Grande,SC,Santa Catarina,sc_morro_grande
4312450,Morro Redondo,RS,Rio Grande do Sul,rs_morro_redondo
4312476,Morro Reuter,RS,Rio Grande do Sul,rs_morro_reuter
2107100,Morros,MA,Maranhão,ma_morros
2921807,Mortugaba,BA,Bahia,ba_mortugaba
3532009,Morungaba,SP,São Paulo,sp_morungaba
5213905,Mossâmedes,GO,Goiás,go_mossamedes
2408003,Mossoró,RN,Rio Grande do Norte,rn_mossoro
4312500,Mostardas,RS,Rio Grande do Sul,rs_mostardas
3532058,Motuca,SP,São Paulo,sp_motuca
5214002,Mozarlândia,GO,Goiás,go_mozarlandia
1504901,Muaná,PA,Pará,pa_muana
1400308,Mucajaí,RR,Roraima,rr_mucajai
2309003,Mucambo,CE,Ceará,ce_mucambo
2921906,Mucugê,BA,Bahia,ba_mucuge
4312609,Muçum,RS,Rio Grande do Sul,rs_mucum
2922003,Mucuri,BA,Bahia,ba_mucuri
3203601,Mucurici,ES,Espírito Santo,es_mucurici
4312617,Muitos Capões,RS,Rio Grande do Sul,rs_muitos_capoes
4312625,Muliterno,RS,Rio Grande do Sul,rs_muliterno
2309102,Mulungu,CE,Ceará,ce_mulungu
2509800,Mulungu,PB,Paraíba,pb_mulungu
2922052,Mulungu do Morro,BA,Bahia,ba_mulungu_do_morro
2922102,Mundo Novo,BA,Bahia,ba_mundo_novo
5214051,Mundo Novo,GO,Goiás,go_mundo_novo
5005681,Mundo Novo,MS,Mato Grosso do Sul,ms_mundo_novo
3143807,Munhoz,MG,Minas Gerais,mg_munhoz
2922201,Muniz Ferreira,BA,Bahia,ba_muniz_ferreira
3203700,Muniz Freire,ES,Espírito Santo,es_muniz_freire
3203809,Muqui,ES,Espírito Santo,es_muqui
3143906,Muriaé,MG,Minas Gerais,mg_muriae
2804300,Muribeca,SE,Sergipe,se_muribeca
2705507,Murici,AL,Alagoas,al_murici
2206696,Murici dos Portelas,PI,Piauí,pi_murici_dos_portelas
1713957,Muricilândia,TO,Tocantins,to_muricilandia
2922300,Muritiba,BA,Bahia,ba_muritiba
3532108,Murutinga do Sul,SP,São Paulo,sp_murutinga_do_sul
2922409,Mutuípe,BA,Bahia,ba_mutuipe
3144003,Mutum,MG,Minas Gerais,mg_mutum
5214101,Mutunópolis,GO,Goiás,go_mutunopolis
3144102,Muzambinho,MG,Minas Gerais,mg_muzambinho
3144201,Nacip Raydan,MG,Minas Gerais,mg_nacip_raydan
3532157,Nantes,SP,São Paulo,sp_nantes
3144300,Nanuque,MG,Minas Gerais,mg_nanuque
4312658,Não-Me-Toque,RS,Rio Grande do Sul,rs_nao_me_toque
3144359,Naque,MG,Minas Gerais,mg_naque
3532207,Narandiba,SP,São Paulo,sp_narandiba
2408102,Natal,RN,Rio Grande do Norte,rn_natal
3144375,Natalândia,MG,Minas Gerais,mg_natalandia
3144409,Natércia,MG,Minas Gerais,mg_natercia
3303104,Natividade,RJ,Rio de Janeiro,rj_natividade
1714203,Natividade,TO,Tocantins,to_natividade
3532306,Natividade da Serra,SP,São Paulo,sp_natividade_da_serra
2509909,Natuba,PB,Paraíba,pb_natuba
4211306,Navegantes,SC,Santa Catarina,sc_navegantes
5005707,Naviraí,MS,Mato Grosso do Sul,ms_navirai
2922508,Nazaré,BA,Bahia,ba_nazare
1714302,Nazaré,TO,Tocantins,to_nazare
2609501,Nazaré da Mata,PE,Pernambuco,pe_nazare_da_mata
2206704,Nazaré do Piauí,PI,Piauí,pi_nazare_do_piaui
3532405,Nazaré Paulista,SP,São Paulo,sp_nazare_paulista
3144508,Nazareno,MG,Minas Gerais,mg_nazareno
2510006,Nazarezinho,PB,Paraíba,pb_nazarezinho
5214408,Nazário,GO,Goiás,go_nazario
2804409,Neópolis,SE,Sergipe,se_neopolis
3144607,Nepomuceno,MG,Minas Gerais,mg_nepomuceno
5214507,Nerópolis,GO,Goiás,go_neropolis
3532504,Neves Paulista,SP,São Paulo,sp_neves_paulista
1303007,Nhamundá,AM,Amazonas,am_nhamunda
3532603,Nhandeara,SP,São Paulo,sp_nhandeara
4312674,Nicolau Vergueiro,RS,Rio Grande do Sul,rs_nicolau_vergueiro
2922607,Nilo Peçanha,BA,Bahia,ba_nilo_pecanha
3303203,Nilópolis,RJ,Rio de Janeiro,rj_nilopolis
2107209,Nina Rodrigues,MA,Maranhão,ma_nina_rodrigues
3144656,Ninheira,MG,Minas Gerais,mg_ninheira
5005806,Nioaque,MS,Mato Grosso do Sul,ms_nioaque
3532702,Nipoã,SP,São Paulo,sp_nipoa
5214606,Niquelândia,GO,Goiás,go_niquelandia
2408201,Nísia Floresta,RN,Rio Grande do Norte,rn_nisia_floresta
3303302,Niterói,RJ,Rio de Janeiro,rj_niteroi
5105903,Nobres,MT,Mato Grosso,mt_nobres
4312708,Nonoai,RS,Rio Grande do Sul,rs_nonoai
2922656,Nordestina,BA,Bahia,ba_nordestina
1400407,Normandia,RR,Roraima,rr_normandia
5106000,Nortelândia,MT,Mato Grosso,mt_nortelandia
2804458,Nossa Senhora Aparecida,SE,Sergipe,se_nossa_senhora_aparecida
2804508,Nossa Senhora da Glória,SE,Sergipe,se_nossa_senhora_da_gloria
2804607,Nossa Senhora das Dores,SE,Sergipe,se_nossa_senhora_das_dores
4116406,Nossa Senhora das Graças,PR,Paraná,pr_nossa_senhora_das_gracas
2804706,Nossa Senhora de Lourdes,SE,Sergipe,se_nossa_senhora_de_lourdes
2206753,Nossa Senhora de Nazaré,PI,Piauí,pi_nossa_senhora_de_nazare
5106109,Nossa Senhora do Livramento,MT,Mato Grosso,mt_nossa_senhora_do_livramento
2804805,Nossa Senhora do Socorro,SE,Sergipe,se_nossa_senhora_do_socorro
2206803,Nossa Senhora dos Remédios,PI,Piauí,pi_nossa_senhora_dos_remedios
3532801,Nova Aliança,SP,São Paulo,sp_nova_alianca
4116505,Nova Aliança do Ivaí,PR,Paraná,pr_nova_alianca_do_ivai
4312757,Nova Alvorada,RS,Rio Grande do Sul,rs_nova_alvorada
5006002,Nova Alvorada do Sul,MS,Mato Grosso do Sul,ms_nova_alvorada_do_sul
5214705,Nova América,GO,Goiás,go_nova_america
4116604,Nova América da Colina,PR,Paraná,pr_nova_america_da_colina
5006200,Nova Andradina,MS,Mato Grosso do Sul,ms_nova_andradina
4312807,Nova Araçá,RS,Rio Grande do Sul,rs_nova_araca
4116703,Nova Aurora,PR,Paraná,pr_nova_aurora
5214804,Nova Aurora,GO,Goiás,go_nova_aurora
4312906,Nova Bassano,RS,Rio Grande do Sul,rs_nova_bassano
3144672,Nova Belém,MG,Minas Gerais,mg_nova_belem
4312955,Nova Boa Vista,RS,Rio Grande do Sul,rs_nova_boa_vista
5106208,Nova Brasilândia,MT,Mato Grosso,mt_nova_brasilandia
1100148,Nova Brasilândia D'Oeste,RO,Rondônia,ro_nova_brasilandia_doeste
4313003,Nova Bréscia,RS,Rio Grande do Sul,rs_nova_brescia
3532827,Nova Campina,SP,São Paulo,sp_nova_campina
2922706,Nova Canaã,BA,Bahia,ba_nova_canaa
5106216,Nova Canaã do Norte,MT,Mato Grosso,mt_nova_canaa_do_norte
3532843,Nova Canaã Paulista,SP,São Paulo,sp_nova_canaa_paulista
4313011,Nova Candelária,RS,Rio Grande do Sul,rs_nova_candelaria
4116802,Nova Cantu,PR,Paraná,pr_nova_cantu
3532868,Nova Castilho,SP,São Paulo,sp_nova_castilho
2107258,Nova Colinas,MA,Maranhão,ma_nova_colinas
5214838,Nova Crixás,GO,Goiás,go_nova_crixas
2408300,Nova Cruz,RN,Rio Grande do Norte,rn_nova_cruz
3144706,Nova Era,MG,Minas Gerais,mg_nova_era
4211405,Nova Erechim,SC,Santa Catarina,sc_nova_erechim
4116901,Nova Esperança,PR,Paraná,pr_nova_esperanca
1504950,Nova Esperança do Piriá,PA,Pará,pa_nova_esperanca_do_piria
4313037,Nova Esperança do Sul,RS,Rio Grande do Sul,rs_nova_esperanca_do_sul
3532900,Nova Europa,SP,São Paulo,sp_nova_europa
4117008,Nova Fátima,PR,Paraná,pr_nova_fatima
2922730,Nova Fátima,BA,Bahia,ba_nova_fatima
2510105,Nova Floresta,PB,Paraíba,pb_nova_floresta
3303401,Nova Friburgo,RJ,Rio de Janeiro,rj_nova_friburgo
5214861,Nova Glória,GO,Goiás,go_nova_gloria
3533007,Nova Granada,SP,São Paulo,sp_nova_granada
5108808,Nova Guarita,MT,Mato Grosso,mt_nova_guarita
3533106,Nova Guataporanga,SP,São Paulo,sp_nova_guataporanga
4313060,Nova Hartz,RS,Rio Grande do Sul,rs_nova_hartz
2922755,Nova Ibiá,BA,Bahia,ba_nova_ibia
3303500,Nova Iguaçu,RJ,Rio de Janeiro,rj_nova_iguacu
5214879,Nova Iguaçu de Goiás,GO,Goiás,go_nova_iguacu_de_goias
3533205,Nova Independência,SP,São Paulo,sp_nova_independencia
2107308,Nova Iorque,MA,Maranhão,ma_nova_iorque
1504976,Nova Ipixuna,PA,Pará,pa_nova_ipixuna
4211454,Nova Itaberaba,SC,Santa Catarina,sc_nova_itaberaba
2922805,Nova Itarana,BA,Bahia,ba_nova_itarana
5106182,Nova Lacerda,MT,Mato Grosso,mt_nova_lacerda
4117057,Nova Laranjeiras,PR,Paraná,pr_nova_laranjeiras
3144805,Nova Lima,MG,Minas Gerais,mg_nova_lima
4117107,Nova Londrina,PR,Paraná,pr_nova_londrina
3533304,Nova Luzitânia,SP,São Paulo,sp_nova_luzitania
1100338,Nova Mamoré,RO,Rondônia,ro_nova_mamore
5108857,Nova Marilândia,MT,Mato Grosso,mt_nova_marilandia
5108907,Nova Maringá,MT,Mato Grosso,mt_nova_maringa
3144904,Nova Módica,MG,Minas Gerais,mg_nova_modica
5108956,Nova Monte Verde,MT,Mato Grosso,mt_nova_monte_verde
5106224,Nova Mutum,MT,Mato Grosso,mt_nova_mutum
5106174,Nova Nazaré,MT,Mato Grosso,mt_nova_nazare
3533403,Nova Odessa,SP,São Paulo,sp_nova_odessa
4117206,Nova Olímpia,PR,Paraná,pr_nova_olimpia
5106232,Nova Olímpia,MT,Mato Grosso,mt_nova_olimpia
2510204,Nova Olinda,PB,Paraíba,pb_nova_olinda
2309201,Nova Olinda,CE,Ceará,ce_nova_olinda
1714880,Nova Olinda,TO,Tocantins,to_nova_olinda
2107357,Nova Olinda do Maranhão,MA,Maranhão,ma_nova_olinda_do_maranhao
1303106,Nova Olinda do Norte,AM,Amazonas,am_nova_olinda_do_norte
4313086,Nova Pádua,RS,Rio Grande do Sul,rs_nova_padua
4313102,Nova Palma,RS,Rio Grande do Sul,rs_nova_palma
2510303,Nova Palmeira,PB,Paraíba,pb_nova_palmeira
4313201,Nova Petrópolis,RS,Rio Grande do Sul,rs_nova_petropolis
3145000,Nova Ponte,MG,Minas Gerais,mg_nova_ponte
3145059,Nova Porteirinha,MG,Minas Gerais,mg_nova_porteirinha
4313300,Nova Prata,RS,Rio Grande do Sul,rs_nova_prata
4117255,Nova Prata do Iguaçu,PR,Paraná,pr_nova_prata_do_iguacu
4313334,Nova Ramada,RS,Rio Grande do Sul,rs_nova_ramada
2922854,Nova Redenção,BA,Bahia,ba_nova_redencao
3145109,Nova Resende,MG,Minas Gerais,mg_nova_resende
5214903,Nova Roma,GO,Goiás,go_nova_roma
4313359,Nova Roma do Sul,RS,Rio Grande do Sul,rs_nova_roma_do_sul
1715002,Nova Rosalândia,TO,Tocantins,to_nova_rosalandia
2309300,Nova Russas,CE,Ceará,ce_nova_russas
4117214,Nova Santa Bárbara,PR,Paraná,pr_nova_santa_barbara
5106190,Nova Santa Helena,MT,Mato Grosso,mt_nova_santa_helena
2207959,Nova Santa Rita,PI,Piauí,pi_nova_santa_rita
4313375,Nova Santa Rita,RS,Rio Grande do Sul,rs_nova_santa_rita
4117222,Nova Santa Rosa,PR,Paraná,pr_nova_santa_rosa
3145208,Nova Serrana,MG,Minas Gerais,mg_nova_serrana
2922904,Nova Soure,BA,Bahia,ba_nova_soure
4117271,Nova Tebas,PR,Paraná,pr_nova_tebas
1505007,Nova Timboteua,PA,Pará,pa_nova_timboteua
4211504,Nova Trento,SC,Santa Catarina,sc_nova_trento
5106240,Nova Ubiratã,MT,Mato Grosso,mt_nova_ubirata
3136603,Nova União,MG,Minas Gerais,mg_nova_uniao
1101435,Nova União,RO,Rondônia,ro_nova_uniao
3203908,Nova Venécia,ES,Espírito Santo,es_nova_venecia
4211603,Nova Veneza,SC,Santa Catarina,sc_nova_veneza
5215009,Nova Veneza,GO,Goiás,go_nova_veneza
2923001,Nova Viçosa,BA,Bahia,ba_nova_vicosa
5106257,Nova Xavantina,MT,Mato Grosso,mt_nova_xavantina
3533254,Novais,SP,São Paulo,sp_novais
1715101,Novo Acordo,TO,Tocantins,to_novo_acordo
1303205,Novo Airão,AM,Amazonas,am_novo_airao
1715150,Novo Alegre,TO,Tocantins,to_novo_alegre
1303304,Novo Aripuanã,AM,Amazonas,am_novo_aripuana
4313490,Novo Barreiro,RS,Rio Grande do Sul,rs_novo_barreiro
5215207,Novo Brasil,GO,Goiás,go_novo_brasil
4313391,Novo Cabrais,RS,Rio Grande do Sul,rs_novo_cabrais
3145307,Novo Cruzeiro,MG,Minas Gerais,mg_novo_cruzeiro
5215231,Novo Gama,GO,Goiás,go_novo_gama
4313409,Novo Hamburgo,RS,Rio Grande do Sul,rs_novo_hamburgo
3533502,Novo Horizonte,SP,São Paulo,sp_novo_horizonte
4211652,Novo Horizonte,SC,Santa Catarina,sc_novo_horizonte
2923035,Novo Horizonte,BA,Bahia,ba_novo_horizonte
5106273,Novo Horizonte do Norte,MT,Mato Grosso,mt_novo_horizonte_do_norte
1100502,Novo Horizonte do Oeste,RO,Rondônia,ro_novo_horizonte_do_oeste
5006259,Novo Horizonte do Sul,MS,Mato Grosso do Sul,ms_novo_horizonte_do_sul
4117297,Novo Itacolomi,PR,Paraná,pr_novo_itacolomi
1715259,Novo Jardim,TO,Tocantins,to_novo_jardim
2705606,Novo Lino,AL,Alagoas,al_novo_lino
4313425,Novo Machado,RS,Rio Grande do Sul,rs_novo_machado
5106265,Novo Mundo,MT,Mato Grosso,mt_novo_mundo
2309409,Novo Oriente,CE,Ceará,ce_novo_oriente
3145356,Novo Oriente de Minas,MG,Minas Gerais,mg_novo_oriente_de_minas
2206902,Novo Oriente do Piauí,PI,Piauí,pi_novo_oriente_do_piaui
5215256,Novo Planalto,GO,Goiás,go_novo_planalto
1505031,Novo Progresso,PA,Pará,pa_novo_progresso
1505064,Novo Repartimento,PA,Pará,pa_novo_repartimento
5106315,Novo Santo Antônio,MT,Mato Grosso,mt_novo_santo_antonio
2206951,Novo Santo Antônio,PI,Piauí,pi_novo_santo_antonio
5106281,Novo São Joaquim,MT,Mato Grosso,mt_novo_sao_joaquim
4313441,Novo Tiradentes,RS,Rio Grande do Sul,rs_novo_tiradentes
2923050,Novo Triunfo,BA,Bahia,ba_novo_triunfo
4313466,Novo Xingu,RS,Rio Grande do Sul,rs_novo_xingu
3145372,Novorizonte,MG,Minas Gerais,mg_novorizonte
3533601,Nuporanga,SP,São Paulo,sp_nuporanga
1505106,Óbidos,PA,Pará,pa_obidos
2309458,Ocara,CE,Ceará,ce_ocara
3533700,Ocauçu,SP,São Paulo,sp_ocaucu
2207009,Oeiras,PI,Piauí,pi_oeiras
1505205,Oeiras do Pará,PA,Pará,pa_oeiras_do_para
1600501,Oiapoque,AP,Amapá,ap_oiapoque
3145406,Olaria,MG,Minas Gerais,mg_olaria
3533809,Óleo,SP,São Paulo,sp_oleo
2510402,Olho d'Água,PB,Paraíba,pb_olho_dagua
2107407,Olho d'Água das Cunhãs,MA,Maranhão,ma_olho_dagua_das_cunhas
2705705,Olho d'Água das Flores,AL,Alagoas,al_olho_dagua_das_flores
2705804,Olho d'Água do Casado,AL,Alagoas,al_olho_dagua_do_casado
2207108,Olho D'Água do Piauí,PI,Piauí,pi_olho_dagua_do_piaui
2705903,Olho d'Água Grande,AL,Alagoas,al_olho_dagua_grande
2408409,Olho-d'Água do Borges,RN,Rio Grande do Norte,rn_olho_dagua_do_borges
3533908,Olímpia,SP,São Paulo,sp_olimpia
3145505,Olímpio Noronha,MG,Minas Gerais,mg_olimpio_noronha
2609600,Olinda,PE,Pernambuco,pe_olinda
2107456,Olinda Nova do Maranhão,MA,Maranhão,ma_olinda_nova_do_maranhao
2923100,Olindina,BA,Bahia,ba_olindina
2510501,Olivedos,PB,Paraíba,pb_olivedos
3145604,Oliveira,MG,Minas Gerais,mg_oliveira
1715507,Oliveira de Fátima,TO,Tocantins,to_oliveira_de_fatima
2923209,Oliveira dos Brejinhos,BA,Bahia,ba_oliveira_dos_brejinhos
3145703,Oliveira Fortes,MG,Minas Gerais,mg_oliveira_fortes
2706000,Olivença,AL,Alagoas,al_olivenca
3145802,Onça de Pitangui,MG,Minas Gerais,mg_onca_de_pitangui
3534005,Onda Verde,SP,São Paulo,sp_onda_verde
3145851,Oratórios,MG,Minas Gerais,mg_oratorios
3534104,Oriente,SP,São Paulo,sp_oriente
3534203,Orindiúva,SP,São Paulo,sp_orindiuva
1505304,Oriximiná,PA,Pará,pa_oriximina
3145877,Orizânia,MG,Minas Gerais,mg_orizania
5215306,Orizona,GO,Goiás,go_orizona
3534302,Orlândia,SP,São Paulo,sp_orlandia
4211702,Orleans,SC,Santa Catarina,sc_orleans
2609709,Orobó,PE,Pernambuco,pe_orobo
2609808,Orocó,PE,Pernambuco,pe_oroco
2309508,Orós,CE,Ceará,ce_oros
4117305,Ortigueira,PR,Paraná,pr_ortigueira
3534401,Osasco,SP,São Paulo,sp_osasco
3534500,Oscar Bressane,SP,São Paulo,sp_oscar_bressane
4313508,Osório,RS,Rio Grande do Sul,rs_osorio
3534609,Osvaldo Cruz,SP,São Paulo,sp_osvaldo_cruz
4211751,Otacílio Costa,SC,Santa Catarina,sc_otacilio_costa
1505403,Ourém,PA,Pará,pa_ourem
2923308,Ouriçangas,BA,Bahia,ba_ouricangas
2609907,Ouricuri,PE,Pernambuco,pe_ouricuri
1505437,Ourilândia do Norte,PA,Pará,pa_ourilandia_do_norte
3534708,Ourinhos,SP,São Paulo,sp_ourinhos
4117404,Ourizona,PR,Paraná,pr_ourizona
4211801,Ouro,SC,Santa Catarina,sc_ouro
2706109,Ouro Branco,AL,Alagoas,al_ouro_branco
3145901,Ouro Branco,MG,Minas Gerais,mg_ouro_branco
2408508,Ouro Branco,RN,Rio Grande do Norte,rn_ouro_branco
3146008,Ouro Fino,MG,Minas Gerais,mg_ouro_fino
3146107,Ouro Preto,MG,Minas Gerais,mg_ouro_preto
1100155,Ouro Preto do Oeste,RO,Rondônia,ro_ouro_preto_do_oeste
2510600,Ouro Velho,PB,Paraíba,pb_ouro_velho
4211850,Ouro Verde,SC,Santa Catarina,sc_ouro_verde
3534807,Ouro Verde,SP,São Paulo,sp_ouro_verde
5215405,Ouro Verde de Goiás,GO,Goiás,go_ouro_verde_de_goias
3146206,Ouro Verde de Minas,MG,Minas Gerais,mg_ouro_verde_de_minas
4117453,Ouro Verde do Oeste,PR,Paraná,pr_ouro_verde_do_oeste
3534757,Ouroeste,SP,São Paulo,sp_ouroeste
2923357,Ourolândia,BA,Bahia,ba_ourolandia
5215504,Ouvidor,GO,Goiás,go_ouvidor
3534906,Pacaembu,SP,São Paulo,sp_pacaembu
2309607,Pacajus,CE,Ceará,ce_pacajus
1400456,Pacaraima,RR,Roraima,rr_pacaraima
2804904,Pacatuba,SE,Sergipe,se_pacatuba
2309706,Pacatuba,CE,Ceará,ce_pacatuba
2107506,Paço do Lumiar,MA,Maranhão,ma_paco_do_lumiar
2309805,Pacoti,CE,Ceará,ce_pacoti
2309904,Pacujá,CE,Ceará,ce_pacuja
5215603,Padre Bernardo,GO,Goiás,go_padre_bernardo
3146255,Padre Carvalho,MG,Minas Gerais,mg_padre_carvalho
2207207,Padre Marcos,PI,Piauí,pi_padre_marcos
3146305,Padre Paraíso,MG,Minas Gerais,mg_padre_paraiso
2207306,Paes Landim,PI,Piauí,pi_paes_landim
3146552,Pai Pedro,MG,Minas Gerais,mg_pai_pedro
4211876,Paial,SC,Santa Catarina,sc_paial
4117503,Paiçandu,PR,Paraná,pr_paicandu
4313607,Paim Filho,RS,Rio Grande do Sul,rs_paim_filho
3146404,Paineiras,MG,Minas Gerais,mg_paineiras
4211892,Painel,SC,Santa Catarina,sc_painel
3146503,Pains,MG,Minas Gerais,mg_pains
3146602,Paiva,MG,Minas Gerais,mg_paiva
2207355,Pajeú do Piauí,PI,Piauí,pi_pajeu_do_piaui
2706208,Palestina,AL,Alagoas,al_palestina
3535002,Palestina,SP,São Paulo,sp_palestina
5215652,Palestina de Goiás,GO,Goiás,go_palestina_de_goias
1505494,Palestina do Pará,PA,Pará,pa_palestina_do_para
2310001,Palhano,CE,Ceará,ce_palhano
4211900,Palhoça,SC,Santa Catarina,sc_palhoca
3146701,Palma,MG,Minas Gerais,mg_palma
4212007,Palma Sola,SC,Santa Catarina,sc_palma_sola
2310100,Palmácia,CE,Ceará,ce_palmacia
2610004,Palmares,PE,Pernambuco,pe_palmares
4313656,Palmares do Sul,RS,Rio Grande do Sul,rs_palmares_do_sul
3535101,Palmares Paulista,SP,São Paulo,sp_palmares_paulista
1721000,Palmas,TO,Tocantins,to_palmas
4117602,Palmas,PR,Paraná,pr_palmas
2923407,Palmas de Monte Alto,BA,Bahia,ba_palmas_de_monte_alto
4212056,Palmeira,SC,Santa Catarina,sc_palmeira
4117701,Palmeira,PR,Paraná,pr_palmeira
3535200,Palmeira d'Oeste,SP,São Paulo,sp_palmeira_doeste
4313706,Palmeira das Missões,RS,Rio Grande do Sul,rs_palmeira_das_missoes
2207405,Palmeira do Piauí,PI,Piauí,pi_palmeira_do_piaui
2706307,Palmeira dos Índios,AL,Alagoas,al_palmeira_dos_indios
2207504,Palmeirais,PI,Piauí,pi_palmeirais
2107605,Palmeirândia,MA,Maranhão,ma_palmeirandia
1715705,Palmeirante,TO,Tocantins,to_palmeirante
2923506,Palmeiras,BA,Bahia,ba_palmeiras
5215702,Palmeiras de Goiás,GO,Goiás,go_palmeiras_de_goias
1713809,Palmeiras do Tocantins,TO,Tocantins,to_palmeiras_do_tocantins
2610103,Palmeirina,PE,Pernambuco,pe_palmeirina
1715754,Palmeirópolis,TO,Tocantins,to_palmeiropolis
5215801,Palmelo,GO,Goiás,go_palmelo
5215900,Palminópolis,GO,Goiás,go_palminopolis
4117800,Palmital,PR,Paraná,pr_palmital
3535309,Palmital,SP,São Paulo,sp_palmital
4313805,Palmitinho,RS,Rio Grande do Sul,rs_palmitinho
4212106,Palmitos,SC,Santa Catarina,sc_palmitos
3146750,Palmópolis,MG,Minas Gerais,mg_palmopolis
4117909,Palotina,PR,Paraná,pr_palotina
5216007,Panamá,GO,Goiás,go_panama
4313904,Panambi,RS,Rio Grande do Sul,rs_panambi
3204005,Pancas,ES,Espírito Santo,es_pancas
2610202,Panelas,PE,Pernambuco,pe_panelas
3535408,Panorama,SP,São Paulo,sp_panorama
