entity_id,acronym,name,federal_unity,scope,category,slug
4115606,,Matelândia,PR,municipal,municipality,temp
3140605,,Materlândia,MG,municipal,municipality,temp
3140704,,Mateus Leme,MG,municipal,municipality,temp
3171501,,Mathias Lobato,MG,municipal,municipality,temp
3140803,,Matias Barbosa,MG,municipal,municipality,temp
3140852,,Matias Cardoso,MG,municipal,municipality,temp
2206100,,Matias Olímpio,PI,municipal,municipality,temp
2921054,,Matina,BA,municipal,municipality,temp
2106508,,Matinha,MA,municipal,municipality,temp
2509339,,Matinhas,PB,municipal,municipality,temp
4115705,,Matinhos,PR,municipal,municipality,temp
3140902,,Matipó,MG,municipal,municipality,temp
4312138,,Mato Castelhano,RS,municipal,municipality,temp
2509370,,Mato Grosso,PB,municipal,municipality,temp
4312153,,Mato Leitão,RS,municipal,municipality,temp
4312179,,Mato Queimado,RS,municipal,municipality,temp
4115739,,Mato Rico,PR,municipal,municipality,temp
3141009,,Mato Verde,MG,municipal,municipality,temp
2106607,,Matões,MA,municipal,municipality,temp
2106631,,Matões do Norte,MA,municipal,municipality,temp
4210704,,Matos Costa,SC,municipal,municipality,temp
3141108,,Matozinhos,MG,municipal,municipality,temp
5212956,,Matrinchã,GO,municipal,municipality,temp
2705101,,Matriz de Camaragibe,AL,municipal,municipality,temp
5105606,,Matupá,MT,municipal,municipality,temp
2509396,,Maturéia,PB,municipal,municipality,temp
3141207,,Matutina,MG,municipal,municipality,temp
3529401,,Mauá,SP,municipal,municipality,temp
4115754,,Mauá da Serra,PR,municipal,municipality,temp
1302900,,Maués,AM,municipal,municipality,temp
5213004,,Maurilândia,GO,municipal,municipality,temp
1712801,,Maurilândia do Tocantins,TO,municipal,municipality,temp
2308104,,Mauriti,CE,municipal,municipality,temp
2407500,,Maxaranguape,RN,municipal,municipality,temp
4312203,,Maximiliano de Almeida,RS,municipal,municipality,temp
1600402,,Mazagão,AP,municipal,municipality,temp
3141306,,Medeiros,MG,municipal,municipality,temp
2921104,,Medeiros Neto,BA,municipal,municipality,temp
4115804,,Medianeira,PR,municipal,municipality,temp
1504455,,Medicilândia,PA,municipal,municipality,temp
3141405,,Medina,MG,municipal,municipality,temp
4210803,,Meleiro,SC,municipal,municipality,temp
1504505,,Melgaço,PA,municipal,municipality,temp
3302809,,Mendes,RJ,municipal,municipality,temp
3141504,,Mendes Pimentel,MG,municipal,municipality,temp
3529500,,Mendonça,SP,municipal,municipality,temp
4115853,,Mercedes,PR,municipal,municipality,temp
3141603,,Mercês,MG,municipal,municipality,temp
3529609,,Meridiano,SP,municipal,municipality,temp
2308203,,Meruoca,CE,municipal,municipality,temp
3529658,,Mesópolis,SP,municipal,municipality,temp
3141702,,Mesquita,MG,municipal,municipality,temp
3302858,,Mesquita,RJ,municipal,municipality,temp
2705200,,Messias,AL,municipal,municipality,temp
2407609,,Messias Targino,RN,municipal,municipality,temp
2206209,,Miguel Alves,PI,municipal,municipality,temp
2921203,,Miguel Calmon,BA,municipal,municipality,temp
2206308,,Miguel Leão,PI,municipal,municipality,temp
3302908,,Miguel Pereira,RJ,municipal,municipality,temp
3529708,,Miguelópolis,SP,municipal,municipality,temp
2921302,,Milagres,BA,municipal,municipality,temp
2308302,,Milagres,CE,municipal,municipality,temp
2106672,,Milagres do Maranhão,MA,municipal,municipality,temp
2308351,,Milhã,CE,municipal,municipality,temp
2206357,,Milton Brandão,PI,municipal,municipality,temp
5213053,,Mimoso de Goiás,GO,municipal,municipality,temp
3203403,,Mimoso do Sul,ES,municipal,municipality,temp
5213087,,Minaçu,GO,municipal,municipality,temp
2705309,,Minador do Negrão,AL,municipal,municipality,temp
4312252,,Minas do Leão,RS,municipal,municipality,temp
3141801,,Minas Novas,MG,municipal,municipality,temp
3141900,,Minduri,MG,municipal,municipality,temp
5213103,,Mineiros,GO,municipal,municipality,temp
3529807,,Mineiros do Tietê,SP,municipal,municipality,temp
1101203,,Ministro Andreazza,RO,municipal,municipality,temp
3530003,,Mira Estrela,SP,municipal,municipality,temp
3142007,,Mirabela,MG,municipal,municipality,temp
3529906,,Miracatu,SP,municipal,municipality,temp
3303005,,Miracema,RJ,municipal,municipality,temp
1713205,,Miracema do Tocantins,TO,municipal,municipality,temp
2106706,,Mirador,MA,municipal,municipality,temp
4115903,,Mirador,PR,municipal,municipality,temp
3142106,,Miradouro,MG,municipal,municipality,temp
4312302,,Miraguaí,RS,municipal,municipality,temp
3142205,,Miraí,MG,municipal,municipality,temp
2308377,,Miraíma,CE,municipal,municipality,temp
5005608,,Miranda,MS,municipal,municipality,temp
2106755,,Miranda do Norte,MA,municipal,municipality,temp
2609303,,Mirandiba,PE,municipal,municipality,temp
3530102,,Mirandópolis,SP,municipal,municipality,temp
2921401,,Mirangaba,BA,municipal,municipality,temp
1713304,,Miranorte,TO,municipal,municipality,temp
2921450,,Mirante,BA,municipal,municipality,temp
1101302,,Mirante da Serra,RO,municipal,municipality,temp
3530201,,Mirante do Paranapanema,SP,municipal,municipality,temp
4116000,,Miraselva,PR,municipal,municipality,temp
3530300,,Mirassol,SP,municipal,municipality,temp
5105622,,Mirassol d'Oeste,MT,municipal,municipality,temp
3530409,,Mirassolândia,SP,municipal,municipality,temp
3142254,,Miravânia,MG,municipal,municipality,temp
4210852,,Mirim Doce,SC,municipal,municipality,temp
2106805,,Mirinzal,MA,municipal,municipality,temp
4116059,,Missal,PR,municipal,municipality,temp
2308401,,Missão Velha,CE,municipal,municipality,temp
1504604,,Mocajuba,PA,municipal,municipality,temp
3530508,,Mococa,SP,municipal,municipality,temp
4210902,,Modelo,SC,municipal,municipality,temp
3142304,,Moeda,MG,municipal,municipality,temp
3142403,,Moema,MG,municipal,municipality,temp
2509404,,Mogeiro,PB,municipal,municipality,temp
3530607,,Mogi das Cruzes,SP,municipal,municipality,temp
3530706,,Mogi Guaçu,SP,municipal,municipality,temp
3530805,,Mogi Mirim,SP,municipal,municipality,temp
5213400,,Moiporá,GO,municipal,municipality,temp
2804102,,Moita Bonita,SE,municipal,municipality,temp
1504703,,Moju,PA,municipal,municipality,temp
1504752,,Mojuí dos Campos,PA,municipal,municipality,temp
2308500,,Mombaça,CE,municipal,municipality,temp
3530904,,Mombuca,SP,municipal,municipality,temp
2106904,,Monção,MA,municipal,municipality,temp
3531001,,Monções,SP,municipal,municipality,temp
4211009,,Mondaí,SC,municipal,municipality,temp
3531100,,Mongaguá,SP,municipal,municipality,temp
3142502,,Monjolos,MG,municipal,municipality,temp
2206407,,Monsenhor Gil,PI,municipal,municipality,temp
2206506,,Monsenhor Hipólito,PI,municipal,municipality,temp
3142601,,Monsenhor Paulo,MG,municipal,municipality,temp
2308609,,Monsenhor Tabosa,CE,municipal,municipality,temp
2509503,,Montadas,PB,municipal,municipality,temp
3142700,,Montalvânia,MG,municipal,municipality,temp
3203502,,Montanha,ES,municipal,municipality,temp
2407708,,Montanhas,RN,municipal,municipality,temp
4312351,,Montauri,RS,municipal,municipality,temp
1504802,,Monte Alegre,PA,municipal,municipality,temp
2407807,,Monte Alegre,RN,municipal,municipality,temp
5213509,,Monte Alegre de Goiás,GO,municipal,municipality,temp
3142809,,Monte Alegre de Minas,MG,municipal,municipality,temp
2804201,,Monte Alegre de Sergipe,SE,municipal,municipality,temp
2206605,,Monte Alegre do Piauí,PI,municipal,municipality,temp
3531209,,Monte Alegre do Sul,SP,municipal,municipality,temp
4312377,,Monte Alegre dos Campos,RS,municipal,municipality,temp
3531308,,Monte Alto,SP,municipal,municipality,temp
3531407,,Monte Aprazível,SP,municipal,municipality,temp
3142908,,Monte Azul,MG,municipal,municipality,temp
3531506,,Monte Azul Paulista,SP,municipal,municipality,temp
3143005,,Monte Belo,MG,municipal,municipality,temp
4312385,,Monte Belo do Sul,RS,municipal,municipality,temp
4211058,,Monte Carlo,SC,municipal,municipality,temp
3143104,,Monte Carmelo,MG,municipal,municipality,temp
4211108,,Monte Castelo,SC,municipal,municipality,temp
3531605,,Monte Castelo,SP,municipal,municipality,temp
2407906,,Monte das Gameleiras,RN,municipal,municipality,temp
1713601,,Monte do Carmo,TO,municipal,municipality,temp
3143153,,Monte Formoso,MG,municipal,municipality,temp
2509602,,Monte Horebe,PB,municipal,municipality,temp
3531803,,Monte Mor,SP,municipal,municipality,temp
1101401,,Monte Negro,RO,municipal,municipality,temp
2921500,,Monte Santo,BA,municipal,municipality,temp
3143203,,Monte Santo de Minas,MG,municipal,municipality,temp
1713700,,Monte Santo do Tocantins,TO,municipal,municipality,temp
3143401,,Monte Sião,MG,municipal,municipality,temp
2509701,,Monteiro,PB,municipal,municipality,temp
3531704,,Monteiro Lobato,SP,municipal,municipality,temp
2705408,,Monteirópolis,AL,municipal,municipality,temp
4312401,,Montenegro,RS,municipal,municipality,temp
2107001,,Montes Altos,MA,municipal,municipality,temp
3143302,,Montes Claros,MG,municipal,municipality,temp
5213707,,Montes Claros de Goiás,GO,municipal,municipality,temp
3143450,,Montezuma,MG,municipal,municipality,temp
5213756,,Montividiu,GO,municipal,municipality,temp
5213772,,Montividiu do Norte,GO,municipal,municipality,temp
2308708,,Morada Nova,CE,municipal,municipality,temp
3143500,,Morada Nova de Minas,MG,municipal,municipality,temp
2308807,,Moraújo,CE,municipal,municipality,temp
2614303,,Moreilândia,PE,municipal,municipality,temp
4116109,,Moreira Sales,PR,municipal,municipality,temp
2609402,,Moreno,PE,municipal,municipality,temp
4312427,,Mormaço,RS,municipal,municipality,temp
2921609,,Morpará,BA,municipal,municipality,temp
4116208,,Morretes,PR,municipal,municipality,temp
2308906,,Morrinhos,CE,municipal,municipality,temp
5213806,,Morrinhos,GO,municipal,municipality,temp
4312443,,Morrinhos do Sul,RS,municipal,municipality,temp
3531902,,Morro Agudo,SP,municipal,municipality,temp
5213855,,Morro Agudo de Goiás,GO,municipal,municipality,temp
2206654,,Morro Cabeça no Tempo,PI,municipal,municipality,temp
4211207,,Morro da Fumaça,SC,municipal,municipality,temp
3143609,,Morro da Garça,MG,municipal,municipality,temp
2921708,,Morro do Chapéu,BA,municipal,municipality,temp
2206670,,Morro do Chapéu do Piauí,PI,municipal,municipality,temp
3143708,,Morro do Pilar,MG,municipal,municipality,temp
4211256,,Morro Grande,SC,municipal,municipality,temp
4312450,,Morro Redondo,RS,municipal,municipality,temp
4312476,,Morro Reuter,RS,municipal,municipality,temp
2107100,,Morros,MA,municipal,municipality,temp
2921807,,Mortugaba,BA,municipal,municipality,temp
3532009,,Morungaba,SP,municipal,municipality,temp
5213905,,Mossâmedes,GO,municipal,municipality,temp
2408003,,Mossoró,RN,municipal,municipality,temp
4312500,,Mostardas,RS,municipal,municipality,temp
3532058,,Motuca,SP,municipal,municipality,temp
5214002,,Mozarlândia,GO,municipal,municipality,temp
1504901,,Muaná,PA,municipal,municipality,temp
1400308,,Mucajaí,RR,municipal,municipality,temp
2309003,,Mucambo,CE,municipal,municipality,temp
2921906,,Mucugê,BA,municipal,municipality,temp
4312609,,Muçum,RS,municipal,municipality,temp
2922003,,Mucuri,BA,municipal,municipality,temp
3203601,,Mucurici,ES,municipal,municipality,temp
4312617,,Muitos Capões,RS,municipal,municipality,temp
4312625,,Muliterno,RS,municipal,municipality,temp
2309102,,Mulungu,CE,municipal,municipality,temp
2509800,,Mulungu,PB,municipal,municipality,temp
2922052,,Mulungu do Morro,BA,municipal,municipality,temp
2922102,,Mundo Novo,BA,municipal,municipality,temp
5214051,,Mundo Novo,GO,municipal,municipality,temp
5005681,,Mundo Novo,MS,municipal,municipality,temp
3143807,,Munhoz,MG,municipal,municipality,temp
4116307,,Munhoz de Melo,PR,municipal,municipality,temp
2922201,,Muniz Ferreira,BA,municipal,municipality,temp
3203700,,Muniz Freire,ES,municipal,municipality,temp
2922250,,Muquém de São Francisco,BA,municipal,municipality,temp
3203809,,Muqui,ES,municipal,municipality,temp
3143906,,Muriaé,MG,municipal,municipality,temp
2804300,,Muribeca,SE,municipal,municipality,temp
2705507,,Murici,AL,municipal,municipality,temp
2206696,,Murici dos Portelas,PI,municipal,municipality,temp
1713957,,Muricilândia,TO,municipal,municipality,temp
2922300,,Muritiba,BA,municipal,municipality,temp
3532108,,Murutinga do Sul,SP,municipal,municipality,temp
2922409,,Mutuípe,BA,municipal,municipality,temp
3144003,,Mutum,MG,municipal,municipality,temp
5214101,,Mutunópolis,GO,municipal,municipality,temp
3144102,,Muzambinho,MG,municipal,municipality,temp
3144201,,Nacip Raydan,MG,municipal,municipality,temp
3532157,,Nantes,SP,municipal,municipality,temp
3144300,,Nanuque,MG,municipal,municipality,temp
4312658,,Não-Me-Toque,RS,municipal,municipality,temp
3144359,,Naque,MG,municipal,municipality,temp
3532207,,Narandiba,SP,municipal,municipality,temp
2408102,,Natal,RN,municipal,municipality,temp
3144375,,Natalândia,MG,municipal,municipality,temp
3144409,,Natércia,MG,municipal,municipality,temp
3303104,,Natividade,RJ,municipal,municipality,temp
1714203,,Natividade,TO,municipal,municipality,temp
3532306,,Natividade da Serra,SP,municipal,municipality,temp
2509909,,Natuba,PB,municipal,municipality,temp
4211306,,Navegantes,SC,municipal,municipality,temp
5005707,,Naviraí,MS,municipal,municipality,temp
2922508,,Nazaré,BA,municipal,municipality,temp
1714302,,Nazaré,TO,municipal,municipality,temp
2609501,,Nazaré da Mata,PE,municipal,municipality,temp
2206704,,Nazaré do Piauí,PI,municipal,municipality,temp
3532405,,Nazaré Paulista,SP,municipal,municipality,temp
3144508,,Nazareno,MG,municipal,municipality,temp
2510006,,Nazarezinho,PB,municipal,municipality,temp
2206720,,Nazária,PI,municipal,municipality,temp
5214408,,Nazário,GO,municipal,municipality,temp
2804409,,Neópolis,SE,municipal,municipality,temp
3144607,,Nepomuceno,MG,municipal,municipality,temp
5214507,,Nerópolis,GO,municipal,municipality,temp
3532504,,Neves Paulista,SP,municipal,municipality,temp
1303007,,Nhamundá,AM,municipal,municipality,temp
3532603,,Nhandeara,SP,municipal,municipality,temp
4312674,,Nicolau Vergueiro,RS,municipal,municipality,temp
2922607,,Nilo Peçanha,BA,municipal,municipality,temp
3303203,,Nilópolis,RJ,municipal,municipality,temp
2107209,,Nina Rodrigues,MA,municipal,municipality,temp
3144656,,Ninheira,MG,municipal,municipality,temp
5005806,,Nioaque,MS,municipal,municipality,temp
3532702,,Nipoã,SP,municipal,municipality,temp
5214606,,Niquelândia,GO,municipal,municipality,temp
2408201,,Nísia Floresta,RN,municipal,municipality,temp
3303302,,Niterói,RJ,municipal,municipality,temp
5105903,,Nobres,MT,municipal,municipality,temp
4312708,,Nonoai,RS,municipal,municipality,temp
2922656,,Nordestina,BA,municipal,municipality,temp
1400407,,Normandia,RR,municipal,municipality,temp
5106000,,Nortelândia,MT,municipal,municipality,temp
2804458,,Nossa Senhora Aparecida,SE,municipal,municipality,temp
2804508,,Nossa Senhora da Glória,SE,municipal,municipality,temp
2804607,,Nossa Senhora das Dores,SE,municipal,municipality,temp
4116406,,Nossa Senhora das Graças,PR,municipal,municipality,temp
2804706,,Nossa Senhora de Lourdes,SE,municipal,municipality,temp
2206753,,Nossa Senhora de Nazaré,PI,municipal,municipality,temp
5106109,,Nossa Senhora do Livramento,MT,municipal,municipality,temp
2804805,,Nossa Senhora do Socorro,SE,municipal,municipality,temp
2206803,,Nossa Senhora dos Remédios,PI,municipal,municipality,temp
3532801,,Nova Aliança,SP,municipal,municipality,temp
4116505,,Nova Aliança do Ivaí,PR,municipal,municipality,temp
4312757,,Nova Alvorada,RS,municipal,municipality,temp
5006002,,Nova Alvorada do Sul,MS,municipal,municipality,temp
5214705,,Nova América,GO,municipal,municipality,temp
4116604,,Nova América da Colina,PR,municipal,municipality,temp
5006200,,Nova Andradina,MS,municipal,municipality,temp
4312807,,Nova Araçá,RS,municipal,municipality,temp
5214804,,Nova Aurora,GO,municipal,municipality,temp
4116703,,Nova Aurora,PR,municipal,municipality,temp
5106158,,Nova Bandeirantes,MT,municipal,municipality,temp
4312906,,Nova Bassano,RS,municipal,municipality,temp
3144672,,Nova Belém,MG,municipal,municipality,temp
4312955,,Nova Boa Vista,RS,municipal,municipality,temp
5106208,,Nova Brasilândia,MT,municipal,municipality,temp
1100148,,Nova Brasilândia D'Oeste,RO,municipal,municipality,temp
4313003,,Nova Bréscia,RS,municipal,municipality,temp
3532827,,Nova Campina,SP,municipal,municipality,temp
2922706,,Nova Canaã,BA,municipal,municipality,temp
5106216,,Nova Canaã do Norte,MT,municipal,municipality,temp
3532843,,Nova Canaã Paulista,SP,municipal,municipality,temp
4313011,,Nova Candelária,RS,municipal,municipality,temp
4116802,,Nova Cantu,PR,municipal,municipality,temp
3532868,,Nova Castilho,SP,municipal,municipality,temp
2107258,,Nova Colinas,MA,municipal,municipality,temp
5214838,,Nova Crixás,GO,municipal,municipality,temp
2408300,,Nova Cruz,RN,municipal,municipality,temp
3144706,,Nova Era,MG,municipal,municipality,temp
4211405,,Nova Erechim,SC,municipal,municipality,temp
4116901,,Nova Esperança,PR,municipal,municipality,temp
1504950,,Nova Esperança do Piriá,PA,municipal,municipality,temp
4116950,,Nova Esperança do Sudoeste,PR,municipal,municipality,temp
4313037,,Nova Esperança do Sul,RS,municipal,municipality,temp
3532900,,Nova Europa,SP,municipal,municipality,temp
2922730,,Nova Fátima,BA,municipal,municipality,temp
4117008,,Nova Fátima,PR,municipal,municipality,temp
2510105,,Nova Floresta,PB,municipal,municipality,temp
3303401,,Nova Friburgo,RJ,municipal,municipality,temp
5214861,,Nova Glória,GO,municipal,municipality,temp
3533007,,Nova Granada,SP,municipal,municipality,temp
5108808,,Nova Guarita,MT,municipal,municipality,temp
3533106,,Nova Guataporanga,SP,municipal,municipality,temp
4313060,,Nova Hartz,RS,municipal,municipality,temp
2922755,,Nova Ibiá,BA,municipal,municipality,temp
3303500,,Nova Iguaçu,RJ,municipal,municipality,temp
5214879,,Nova Iguaçu de Goiás,GO,municipal,municipality,temp
3533205,,Nova Independência,SP,municipal,municipality,temp
2107308,,Nova Iorque,MA,municipal,municipality,temp
1504976,,Nova Ipixuna,PA,municipal,municipality,temp
4211454,,Nova Itaberaba,SC,municipal,municipality,temp
2922805,,Nova Itarana,BA,municipal,municipality,temp
5106182,,Nova Lacerda,MT,municipal,municipality,temp
4117057,,Nova Laranjeiras,PR,municipal,municipality,temp
3144805,,Nova Lima,MG,municipal,municipality,temp
4117107,,Nova Londrina,PR,municipal,municipality,temp
3533304,,Nova Luzitânia,SP,municipal,municipality,temp
1100338,,Nova Mamoré,RO,municipal,municipality,temp
5108857,,Nova Marilândia,MT,municipal,municipality,temp
5108907,,Nova Maringá,MT,municipal,municipality,temp
3144904,,Nova Módica,MG,municipal,municipality,temp
5108956,,Nova Monte Verde,MT,municipal,municipality,temp
5106224,,Nova Mutum,MT,municipal,municipality,temp
5106174,,Nova Nazaré,MT,municipal,municipality,temp
3533403,,Nova Odessa,SP,municipal,municipality,temp
5106232,,Nova Olímpia,MT,municipal,municipality,temp
4117206,,Nova Olímpia,PR,municipal,municipality,temp
2309201,,Nova Olinda,CE,municipal,municipality,temp
2510204,,Nova Olinda,PB,municipal,municipality,temp
1714880,,Nova Olinda,TO,municipal,municipality,temp
2107357,,Nova Olinda do Maranhão,MA,municipal,municipality,temp
1303106,,Nova Olinda do Norte,AM,municipal,municipality,temp
4313086,,Nova Pádua,RS,municipal,municipality,temp
4313102,,Nova Palma,RS,municipal,municipality,temp
2510303,,Nova Palmeira,PB,municipal,municipality,temp
4313201,,Nova Petrópolis,RS,municipal,municipality,temp
3145000,,Nova Ponte,MG,municipal,municipality,temp
3145059,,Nova Porteirinha,MG,municipal,municipality,temp
4313300,,Nova Prata,RS,municipal,municipality,temp
4117255,,Nova Prata do Iguaçu,PR,municipal,municipality,temp
4313334,,Nova Ramada,RS,municipal,municipality,temp
2922854,,Nova Redenção,BA,municipal,municipality,temp
3145109,,Nova Resende,MG,municipal,municipality,temp
5214903,,Nova Roma,GO,municipal,municipality,temp
4313359,,Nova Roma do Sul,RS,municipal,municipality,temp
1715002,,Nova Rosalândia,TO,municipal,municipality,temp
2309300,,Nova Russas,CE,municipal,municipality,temp
4117214,,Nova Santa Bárbara,PR,municipal,municipality,temp
5106190,,Nova Santa Helena,MT,municipal,municipality,temp
2207959,,Nova Santa Rita,PI,municipal,municipality,temp
4313375,,Nova Santa Rita,RS,municipal,municipality,temp
4117222,,Nova Santa Rosa,PR,municipal,municipality,temp
3145208,,Nova Serrana,MG,municipal,municipality,temp
2922904,,Nova Soure,BA,municipal,municipality,temp
4117271,,Nova Tebas,PR,municipal,municipality,temp
1505007,,Nova Timboteua,PA,municipal,municipality,temp
4211504,,Nova Trento,SC,municipal,municipality,temp
5106240,,Nova Ubiratã,MT,municipal,municipality,temp
3136603,,Nova União,MG,municipal,municipality,temp
1101435,,Nova União,RO,municipal,municipality,temp
3203908,,Nova Venécia,ES,municipal,municipality,temp
5215009,,Nova Veneza,GO,municipal,municipality,temp
4211603,,Nova Veneza,SC,municipal,municipality,temp
2923001,,Nova Viçosa,BA,municipal,municipality,temp
5106257,,Nova Xavantina,MT,municipal,municipality,temp
3533254,,Novais,SP,municipal,municipality,temp
1715101,,Novo Acordo,TO,municipal,municipality,temp
1303205,,Novo Airão,AM,municipal,municipality,temp
1715150,,Novo Alegre,TO,municipal,municipality,temp
1303304,,Novo Aripuanã,AM,municipal,municipality,temp
4313490,,Novo Barreiro,RS,municipal,municipality,temp
5215207,,Novo Brasil,GO,municipal,municipality,temp
4313391,,Novo Cabrais,RS,municipal,municipality,temp
3145307,,Novo Cruzeiro,MG,municipal,municipality,temp
5215231,,Novo Gama,GO,municipal,municipality,temp
4313409,,Novo Hamburgo,RS,municipal,municipality,temp
2923035,,Novo Horizonte,BA,municipal,municipality,temp
4211652,,Novo Horizonte,SC,municipal,municipality,temp
3533502,,Novo Horizonte,SP,municipal,municipality,temp
5106273,,Novo Horizonte do Norte,MT,municipal,municipality,temp
1100502,,Novo Horizonte do Oeste,RO,municipal,municipality,temp
5006259,,Novo Horizonte do Sul,MS,municipal,municipality,temp
4117297,,Novo Itacolomi,PR,municipal,municipality,temp
1715259,,Novo Jardim,TO,municipal,municipality,temp
2705606,,Novo Lino,AL,municipal,municipality,temp
4313425,,Novo Machado,RS,municipal,municipality,temp
5106265,,Novo Mundo,MT,municipal,municipality,temp
2309409,,Novo Oriente,CE,municipal,municipality,temp
3145356,,Novo Oriente de Minas,MG,municipal,municipality,temp
2206902,,Novo Oriente do Piauí,PI,municipal,municipality,temp
5215256,,Novo Planalto,GO,municipal,municipality,temp
1505031,,Novo Progresso,PA,municipal,municipality,temp
1505064,,Novo Repartimento,PA,municipal,municipality,temp
5106315,,Novo Santo Antônio,MT,municipal,municipality,temp
2206951,,Novo Santo Antônio,PI,municipal,municipality,temp
5106281,,Novo São Joaquim,MT,municipal,municipality,temp
4313441,,Novo Tiradentes,RS,municipal,municipality,temp
2923050,,Novo Triunfo,BA,municipal,municipality,temp
4313466,,Novo Xingu,RS,municipal,municipality,temp
3145372,,Novorizonte,MG,municipal,municipality,temp
3533601,,Nuporanga,SP,municipal,municipality,temp
1505106,,Óbidos,PA,municipal,municipality,temp
2309458,,Ocara,CE,municipal,municipality,temp
3533700,,Ocauçu,SP,municipal,municipality,temp
2207009,,Oeiras,PI,municipal,municipality,temp
1505205,,Oeiras do Pará,PA,municipal,municipality,temp
1600501,,Oiapoque,AP,municipal,municipality,temp
3145406,,Olaria,MG,municipal,municipality,temp
3533809,,Óleo,SP,municipal,municipality,temp
2510402,,Olho d'Água,PB,municipal,municipality,temp
2107407,,Olho d'Água das Cunhãs,MA,municipal,municipality,temp
2705705,,Olho d'Água das Flores,AL,municipal,municipality,temp
2705804,,Olho d'Água do Casado,AL,municipal,municipality,temp
2207108,,Olho D'Água do Piauí,PI,municipal,municipality,temp
2705903,,Olho d'Água Grande,AL,municipal,municipality,temp
2408409,,Olho-d'Água do Borges,RN,municipal,municipality,temp
3145455,,Olhos d'Água,MG,municipal,municipality,temp
3533908,,Olímpia,SP,municipal,municipality,temp
3145505,,Olímpio Noronha,MG,municipal,municipality,temp
2609600,,Olinda,PE,municipal,municipality,temp
2107456,,Olinda Nova do Maranhão,MA,municipal,municipality,temp
2923100,,Olindina,BA,municipal,municipality,temp
2510501,,Olivedos,PB,municipal,municipality,temp
3145604,,Oliveira,MG,municipal,municipality,temp
1715507,,Oliveira de Fátima,TO,municipal,municipality,temp
2923209,,Oliveira dos Brejinhos,BA,municipal,municipality,temp
3145703,,Oliveira Fortes,MG,municipal,municipality,temp
2706000,,Olivença,AL,municipal,municipality,temp
3145802,,Onça de Pitangui,MG,municipal,municipality,temp
3534005,,Onda Verde,SP,municipal,municipality,temp
3145851,,Oratórios,MG,municipal,municipality,temp
3534104,,Oriente,SP,municipal,municipality,temp
3534203,,Orindiúva,SP,municipal,municipality,temp
1505304,,Oriximiná,PA,municipal,municipality,temp
3145877,,Orizânia,MG,municipal,municipality,temp
5215306,,Orizona,GO,municipal,municipality,temp
3534302,,Orlândia,SP,municipal,municipality,temp
4211702,,Orleans,SC,municipal,municipality,temp
2609709,,Orobó,PE,municipal,municipality,temp
2609808,,Orocó,PE,municipal,municipality,temp
2309508,,Orós,CE,municipal,municipality,temp
4117305,,Ortigueira,PR,municipal,municipality,temp
3534401,,Osasco,SP,municipal,municipality,temp
3534500,,Oscar Bressane,SP,municipal,municipality,temp
4313508,,Osório,RS,municipal,municipality,temp
3534609,,Osvaldo Cruz,SP,municipal,municipality,temp
4211751,,Otacílio Costa,SC,municipal,municipality,temp
1505403,,Ourém,PA,municipal,municipality,temp
2923308,,Ouriçangas,BA,municipal,municipality,temp
2609907,,Ouricuri,PE,municipal,municipality,temp
1505437,,Ourilândia do Norte,PA,municipal,municipality,temp
3534708,,Ourinhos,SP,municipal,municipality,temp
4117404,,Ourizona,PR,municipal,municipality,temp
4211801,,Ouro,SC,municipal,municipality,temp
2706109,,Ouro Branco,AL,municipal,municipality,temp
3145901,,Ouro Branco,MG,municipal,municipality,temp
2408508,,Ouro Branco,RN,municipal,municipality,temp
3146008,,Ouro Fino,MG,municipal,municipality,temp
3146107,,Ouro Preto,MG,municipal,municipality,temp
1100155,,Ouro Preto do Oeste,RO,municipal,municipality,temp
2510600,,Ouro Velho,PB,municipal,municipality,temp
4211850,,Ouro Verde,SC,municipal,municipality,temp
3534807,,Ouro Verde,SP,municipal,municipality,temp
5215405,,Ouro Verde de Goiás,GO,municipal,municipality,temp
3146206,,Ouro Verde de Minas,MG,municipal,municipality,temp
4117453,,Ouro Verde do Oeste,PR,municipal,municipality,temp
3534757,,Ouroeste,SP,municipal,municipality,temp
2923357,,Ourolândia,BA,municipal,municipality,temp
5215504,,Ouvidor,GO,municipal,municipality,temp
3534906,,Pacaembu,SP,municipal,municipality,temp
1505486,,Pacajá,PA,municipal,municipality,temp
2309607,,Pacajus,CE,municipal,municipality,temp
1400456,,Pacaraima,RR,municipal,municipality,temp
2309706,,Pacatuba,CE,municipal,municipality,temp
2804904,,Pacatuba,SE,municipal,municipality,temp
2107506,,Paço do Lumiar,MA,municipal,municipality,temp
2309805,,Pacoti,CE,municipal,municipality,temp
2309904,,Pacujá,CE,municipal,municipality,temp
5215603,,Padre Bernardo,GO,municipal,municipality,temp
3146255,,Padre Carvalho,MG,municipal,municipality,temp
2207207,,Padre Marcos,PI,municipal,municipality,temp
3146305,,Padre Paraíso,MG,municipal,municipality,temp
2207306,,Paes Landim,PI,municipal,municipality,temp
3146552,,Pai Pedro,MG,municipal,municipality,temp
4211876,,Paial,SC,municipal,municipality,temp
4117503,,Paiçandu,PR,municipal,municipality,temp
4313607,,Paim Filho,RS,municipal,municipality,temp
3146404,,Paineiras,MG,municipal,municipality,temp
4211892,,Painel,SC,municipal,municipality,temp
3146503,,Pains,MG,municipal,municipality,temp
