territory_id,homepage,state_code,raw_publishing_entity,matched_territory_name
5107354,http://www.diariomunicipal.com.br/amm-mt,MT,Prefeitura Municipal de São José do Xingu,sao jose xingu
5107404,http://www.diariomunicipal.com.br/amm-mt,MT,Prefeitura Municipal de São Pedro da Cipa,sao pedro cipa
5107875,http://www.diariomunicipal.com.br/amm-mt,MT,Prefeitura Municipal de Sapezal,sapezal
5107883,http://www.diariomunicipal.com.br/amm-mt,MT,Prefeitura Municipal de Serra Nova Dourada,serra nova dourada
5107909,http://www.diariomunicipal.com.br/amm-mt,MT,Prefeitura Municipal de Sinop,sinop
5107925,http://www.diariomunicipal.com.br/amm-mt,MT,Prefeitura Municipal de Sorriso,sorriso
5107941,http://www.diariomunicipal.com.br/amm-mt,MT,Prefeitura Municipal de Tabaporã,tabapora
5107958,http://www.diariomunicipal.com.br/amm-mt,MT,Prefeitura Municipal de Tangará da Serra,tangara serra
5108006,http://www.diariomunicipal.com.br/amm-mt,MT,Prefeitura Municipal de Tapurah,tapurah
5108055,http://www.diariomunicipal.com.br/amm-mt,MT,Prefeitura Municipal de Terra Nova do Norte,terra nova norte
5108105,http://www.diariomunicipal.com.br/amm-mt,MT,Prefeitura Municipal de Tesouro,tesouro
5108204,http://www.diariomunicipal.com.br/amm-mt,MT,Prefeitura Municipal de Torixoréu,torixoreu
5108303,http://www.diariomunicipal.com.br/amm-mt,MT,Prefeitura Municipal de União do Sul,uniao sul
5108352,http://www.diariomunicipal.com.br/amm-mt,MT,Prefeitura Municipal de Vale de São Domingos,vale sao domingos
5108402,http://www.diariomunicipal.com.br/amm-mt,MT,Prefeitura Municipal de Várzea Grande,varzea grande
5108501,http://www.diariomunicipal.com.br/amm-mt,MT,Prefeitura Municipal de Vera,vera
5105507,http://www.diariomunicipal.com.br/amm-mt,MT,Prefeitura Municipal de Vila Bela da Santíssima Trindade,vila bela santissima trindade
5108600,http://www.diariomunicipal.com.br/amm-mt,MT,Prefeitura Municipal de Vila Rica,vila rica
1500107,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Abaetetuba,abaetetuba
1500131,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Abel Figueiredo ,abel figueiredo
1500347,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Água Azul do Norte,agua azul norte
1500859,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Anapú,anapu
1500958,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Aurora do Pará,aurora para
1501006,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Aveiro,aveiro
1501303,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Barcarena,barcarena
1501451,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Belterra,belterra
1501576,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Bom Jesus do Tocantins,bom jesus tocantins
1501600,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Bonito,bonito
1501709,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Bragança,braganca
1501725,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Brasil Novo,brasil novo
1501782,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Breu Branco,breu branco
1501808,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Breves,breves
1501907,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Bujaru,bujaru
1501956,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Cachoeira do Piriá,cachoeira piria
1502103,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Cametá,cameta
1502152,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Canaã dos Carajás,canaa carajas
1502202,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Capanema,capanema
1502509,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Chaves,chaves
1502608,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Colares,colares
1502707,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Conceição do Araguaia,conceicao araguaia
1502764,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Cumaru do Norte,cumaru norte
1502772,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Curionópolis,curionopolis
1502855,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Curuá,curua
1502939,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Dom Eliseu,dom eliseu
1502954,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Eldorado dos Carajás,eldorado carajas
1503200,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Igarapé-Açú,igarape acu
1503408,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Inhangapi,inhangapi
1503457,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Ipixuna do Pará,ipixuna para
1503507,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Irituia,irituia
1503606,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Itaituba,itaituba
1503705,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Itupiranga,itupiranga
1503754,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Jacareacanga,jacareacanga
1503804,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Jacundá,jacunda
1503903,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Juruti,juruti
1504059,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Mãe do Rio,mae rio
1504109,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Magalhães Barata,magalhaes barata
1504208,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Marabá,maraba
1504307,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Maracanã,maracana
1504422,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Marituba,marituba
1504455,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Medicilândia,medicilandia
1504703,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Moju,moju
1504752,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Mojuí dos Campos,mojui campos
1504802,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Monte Alegre,monte alegre
1504901,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Muaná,muana
1504976,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Nova Ipixuna,nova ipixuna
1505007,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Nova Timboteua,nova timboteua
1505031,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Novo Progresso,novo progresso
1505064,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Novo Repartimento,novo repartimento
1505106,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Óbidos,obidos
1505304,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Oriximiná,oriximina
1505437,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Ourilândia do Norte,ourilandia norte
1505486,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Pacajá,pacaja
1505494,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Palestina do Pará,palestina para
1505502,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Paragominas,paragominas
1505601,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Peixe-Boi,peixe boi
1505635,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Piçarra,picarra
1505650,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Placas,placas
1505700,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Ponta de Pedras,ponta pedras
1505809,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Portel,portel
1505908,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Porto de Moz,porto moz
1506005,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Prainha,prainha
1506138,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Redenção,redencao
1506161,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Rio Maria,rio maria
1506187,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Rondon do Pará,rondon para
1506195,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Rurópolis,ruropolis
1506203,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Salinópolis,salinopolis
1506302,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Salvaterra,salvaterra
1506559,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Santa Luzia do Pará,santa luzia para
1506807,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Santarém,santarem
1506906,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Santarém Novo,santarem novo
1507102,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de São Caetano de Odivelas,sao caetano odivelas
1507151,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de São Domingos do Araguaia,sao domingos araguaia
1507300,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de São Félix do Xingú,sao felix xingu
1507409,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de São Francisco do Pará,sao francisco para
1507458,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de São Geraldo do Araguaia,sao geraldo araguaia
1507474,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de São João de Pirabas,sao joao pirabas
1507508,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de São João do Araguaia,sao joao araguaia
1507607,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de São Miguel do Guamá,sao miguel guama
1507755,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Sapucaia,sapucaia
1507805,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Senador José Porfirio,senador jose porfirio
1507904,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Soure,soure
1508001,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Tomé-Açu,tome acu
1508035,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Tracuateua,tracuateua
1508050,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Trairão,trairao
1508084,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Tucumã,tucuma
1508100,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Tucuruí,tucurui
1508126,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Ulianópolis,ulianopolis
1508308,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Viseu,viseu
1508407,http://www.diariomunicipal.com.br/famep,PA,Prefeitura Municipal de Xinguara,xinguara
2501153,http://www.diariomunicipal.com.br/famup,PB,Município de Areia de Baraúnas,areia baraunas
2503001,http://www.diariomunicipal.com.br/famup,PB,Município de Caaporã,caapora
2503100,http://www.diariomunicipal.com.br/famup,PB,Município de Cabaceiras,cabaceiras
2504405,http://www.diariomunicipal.com.br/famup,PB,Município de Conceição,conceicao
2504504,http://www.diariomunicipal.com.br/famup,PB,Município de Condado,condado
2507804,http://www.diariomunicipal.com.br/famup,PB,Município de Junco do Seridó,junco serido
2508505,http://www.diariomunicipal.com.br/famup,PB,Município de Livramento,livramento
2510808,http://www.diariomunicipal.com.br/famup,PB,Município de Patos,patos
2511004,http://www.diariomunicipal.com.br/famup,PB,Município de Pedra Branca,pedra branca
2513000,http://www.diariomunicipal.com.br/famup,PB,Município de Salgadinho,salgadinho
2513802,http://www.diariomunicipal.com.br/famup,PB,Município de Santa Teresinha,santa teresinha
2514909,http://www.diariomunicipal.com.br/famup,PB,Município de São Mamede,sao mamede
2515807,http://www.diariomunicipal.com.br/famup,PB,Município de Serra Redonda,serra redonda
2500700,http://www.diariomunicipal.com.br/famup,PB,Prefeitura de São João do Rio do Peixe,sao joao rio peixe
2514800,http://www.diariomunicipal.com.br/famup,PB,Prefeitura de São José dos Cordeiros,sao jose cordeiros
2500106,http://www.diariomunicipal.com.br/famup,PB,Prefeitura Municipal de Água Branca,agua branca
2500403,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE ALAGOA NOVA,alagoa nova
2500601,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE ALHANDRA,alhandra
2500775,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE APARECIDA,aparecida
2500908,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE ARARA,arara
2501203,http://www.diariomunicipal.com.br/famup,PB,Prefeitura Municipal de Areial,areial
2501609,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE BARRA DE SANTA ROSA,barra santa rosa
2501708,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE BARRA DE SÃO MIGUEL,barra sao miguel
2501807,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE BAYEUX,bayeux
2502052,http://www.diariomunicipal.com.br/famup,PB,Prefeitura Municipal de Bernardino Batista,bernardino batista
2502151,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE BOA VISTA,boa vista
2502409,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE BONITO DE SANTA FÉ,bonito santa fe
2503407,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE CACIMBA DE AREIA,cacimba areia
2503506,http://www.diariomunicipal.com.br/famup,PB,Prefeitura Municipal de Cacimba de Dentro,cacimba dentro
2503555,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE CACIMBAS,cacimbas
2503605,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE CAIÇARA,caicara
2503753,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE CAJAZEIRINHAS,cajazeirinhas
2503902,http://www.diariomunicipal.com.br/famup,PB,Prefeitura Municipal de Camalaú,camalau
2504207,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE CATINGUEIRA,catingueira
2504801,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE COREMAS,coremas
2505006,http://www.diariomunicipal.com.br/famup,PB,Prefeitura Municipal de Cubati,cubati
2505303,http://www.diariomunicipal.com.br/famup,PB,Prefeitura Municipal de Curral Velho,curral velho
2505600,http://www.diariomunicipal.com.br/famup,PB,Prefeitura Municipal de Diamante,diamante
2505907,http://www.diariomunicipal.com.br/famup,PB,Prefeitura Municipal de Emas,emas
2506004,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE ESPERANÇA,esperanca
2502607,http://www.diariomunicipal.com.br/famup,PB,Prefeitura Municipal de Igaracy,igaracy
2506707,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE IMACULADA,imaculada
2507002,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE ITAPORANGA,itaporanga
2507309,http://www.diariomunicipal.com.br/famup,PB,Prefeitura Municipal de Jacaraú,jacarau
2513653,http://www.diariomunicipal.com.br/famup,PB,Prefeitura Municipal de Joca Claudino,joca claudino
2507705,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE JUAZEIRINHO,juazeirinho
2507903,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE JURIPIRANGA,juripiranga
2508554,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE LOGRADOURO,logradouro
2508802,http://www.diariomunicipal.com.br/famup,PB,Prefeitura Municipal de Malta,malta
2509008,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE MANAÍRA,manaira
2509156,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE MARIZÓPOLIS,marizopolis
2509206,http://www.diariomunicipal.com.br/famup,PB,Prefeitura Municipal de Massaranduba,massaranduba
2509305,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE MATARACA,mataraca
2509339,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE MATINHAS,matinhas
2509503,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE MONTADAS,montadas
2509602,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE MONTE HOREBE,monte horebe
2509701,http://www.diariomunicipal.com.br/famup,PB,Prefeitura Municipal de Monteiro,monteiro
2509909,http://www.diariomunicipal.com.br/famup,PB,Prefeitura Municipal de Natuba,natuba
2510006,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE NAZAREZINHO,nazarezinho
2510501,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE OLIVEDOS,olivedos
2510600,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE OURO VELHO,ouro velho
2510907,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE PAULISTA,paulista
2511301,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE PIANCÓ,pianco
2511400,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE PICUÍ,picui
2511806,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE PIRPIRITUBA,pirpirituba
2512002,http://www.diariomunicipal.com.br/famup,PB,Prefeitura Municipal de Pocinhos,pocinhos
2512036,http://www.diariomunicipal.com.br/famup,PB,Prefeitura Municipal de Poço Dantas,poco dantas
2512101,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE POMBAL,pombal
2512309,http://www.diariomunicipal.com.br/famup,PB,Prefeitura Municipal de Princesa Isabel,princesa isabel
2512606,http://www.diariomunicipal.com.br/famup,PB,Prefeitura Municipal de Quixaba,quixaba
2512903,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE RIO TINTO,rio tinto
2513158,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE SANTA CECÍLIA,santa cecilia
2513604,http://www.diariomunicipal.com.br/famup,PB,Prefeitura Municipal de Santana dos Garrotes,santana garrotes
2513968,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE SÃO DOMINGOS,sao domingos
2513984,http://www.diariomunicipal.com.br/famup,PB,Prefeitura Municipal de São Francisco,sao francisco
2514107,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE SÃO JOÃO DO TIGRE,sao joao tigre
2514206,http://www.diariomunicipal.com.br/famup,PB,Prefeitura Municipal de São Jose da Lagoa Tapada,sao jose lagoa tapada
2514404,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE SÃO JOSÉ DE ESPINHARAS,sao jose espinharas
2514651,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE SÃO JOSÉ DO BREJO DO CRUZ,sao jose brejo cruz
2515005,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE SÃO MIGUEL DE TAIPU,sao miguel taipu
2515104,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE SÃO SEBASTIÃO DE LAGOA DE ROÇA,sao sebastiao lagoa roca
2515203,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE SÃO SEBASTIÃO DO UMBUZEIRO,sao sebastiao umbuzeiro
2515302,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE SAPÉ,sape
2515708,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE SERRA GRANDE,serra grande
2516102,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE SOLEDADE,soledade
2516607,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE TAVARES,tavares
2516904,http://www.diariomunicipal.com.br/famup,PB,PREFEITURA MUNICIPAL DE UIRAUNA,uirauna
2517209,http://www.diariomunicipal.com.br/famup,PB,Prefeitura Municipal de Vieirópolis,vieiropolis
2607604,http://www.diariomunicipal.com.br/amupe,PE,Município da Ilha de Itamaracá,ilha itamaraca
2600054,http://www.diariomunicipal.com.br/amupe,PE,Município de Abreu e Lima,abreu e lima
2600104,http://www.diariomunicipal.com.br/amupe,PE,Município de Afogados da Ingazeira,afogados ingazeira
2600203,http://www.diariomunicipal.com.br/amupe,PE,Município de Afrânio,afranio
2600302,http://www.diariomunicipal.com.br/amupe,PE,Município de Agrestina,agrestina
2600401,http://www.diariomunicipal.com.br/amupe,PE,Município de Água Preta,agua preta
2600500,http://www.diariomunicipal.com.br/amupe,PE,Município de Águas Belas,aguas belas
2600609,http://www.diariomunicipal.com.br/amupe,PE,Município de Alagoinha,alagoinha
2600708,http://www.diariomunicipal.com.br/amupe,PE,Município de Aliança,alianca
2600807,http://www.diariomunicipal.com.br/amupe,PE,Município de Altinho,altinho
2600906,http://www.diariomunicipal.com.br/amupe,PE,Município de Amaraji,amaraji
2601003,http://www.diariomunicipal.com.br/amupe,PE,Município de Angelim,angelim
2601052,http://www.diariomunicipal.com.br/amupe,PE,Município de Araçoiaba,aracoiaba
2601102,http://www.diariomunicipal.com.br/amupe,PE,Município de Araripina,araripina
2601201,http://www.diariomunicipal.com.br/amupe,PE,Município de Arcoverde,arcoverde
2601300,http://www.diariomunicipal.com.br/amupe,PE,Município de Barra de Guabiraba,barra guabiraba
2601409,http://www.diariomunicipal.com.br/amupe,PE,Município de Barreiros,barreiros
2601508,http://www.diariomunicipal.com.br/amupe,PE,Município de Belém de Maria,belem maria
2601607,http://www.diariomunicipal.com.br/amupe,PE,Município de Belém do São Francisco,belem sao francisco
2601706,http://www.diariomunicipal.com.br/amupe,PE,Município de Belo Jardim,belo jardim
2601805,http://www.diariomunicipal.com.br/amupe,PE,Município de Betânia,betania
2601904,http://www.diariomunicipal.com.br/amupe,PE,Município de Bezerros,bezerros
2602001,http://www.diariomunicipal.com.br/amupe,PE,Município de Bodocó,bodoco
2602209,http://www.diariomunicipal.com.br/amupe,PE,Município de Bom Jardim,bom jardim
2602308,http://www.diariomunicipal.com.br/amupe,PE,Município de Bonito,bonito
2602407,http://www.diariomunicipal.com.br/amupe,PE,Município de Brejão,brejao
2602506,http://www.diariomunicipal.com.br/amupe,PE,Município de Brejinho,brejinho
2602605,http://www.diariomunicipal.com.br/amupe,PE,Município de Brejo da Madre de Deus,brejo madre deus
2602704,http://www.diariomunicipal.com.br/amupe,PE,Município de Buenos Aires,buenos aires
2602803,http://www.diariomunicipal.com.br/amupe,PE,Município de Buíque,buique
2602902,http://www.diariomunicipal.com.br/amupe,PE,Municipio de Cabo de Santo Agostinho,cabo santo agostinho
2603108,http://www.diariomunicipal.com.br/amupe,PE,Município de Cachoeirinha,cachoeirinha
2603207,http://www.diariomunicipal.com.br/amupe,PE,Município de Caetés,caetes
2603306,http://www.diariomunicipal.com.br/amupe,PE,Município de Calçado,calcado
2603405,http://www.diariomunicipal.com.br/amupe,PE,Município de Calumbi,calumbi
2603454,http://www.diariomunicipal.com.br/amupe,PE,Município de Camaragibe,camaragibe
2603504,http://www.diariomunicipal.com.br/amupe,PE,Município de Camocim de São Félix,camocim sao felix
2603603,http://www.diariomunicipal.com.br/amupe,PE,Município de Camutanga ,camutanga
2603702,http://www.diariomunicipal.com.br/amupe,PE,Município de Canhotinho,canhotinho
2603801,http://www.diariomunicipal.com.br/amupe,PE,Município de Capoeiras,capoeiras
2603900,http://www.diariomunicipal.com.br/amupe,PE,Município de Carnaiba,carnaiba
2603926,http://www.diariomunicipal.com.br/amupe,PE,Município de Carnaubeira da Penha,carnaubeira penha
2604007,http://www.diariomunicipal.com.br/amupe,PE,Município de Carpina,carpina
2604155,http://www.diariomunicipal.com.br/amupe,PE,Município de Casinhas,casinhas
2604205,http://www.diariomunicipal.com.br/amupe,PE,Município de Catende,catende
2604304,http://www.diariomunicipal.com.br/amupe,PE,Município de Cedro,cedro
2604403,http://www.diariomunicipal.com.br/amupe,PE,Município de Chã de Alegria,cha alegria
2604502,http://www.diariomunicipal.com.br/amupe,PE,Município de Chã Grande,cha grande
2604601,http://www.diariomunicipal.com.br/amupe,PE,Município de Condado,condado
2604700,http://www.diariomunicipal.com.br/amupe,PE,Município de Correntes,correntes
2604809,http://www.diariomunicipal.com.br/amupe,PE,Município de Cortês,cortes
2604908,http://www.diariomunicipal.com.br/amupe,PE,Município de Cumaru,cumaru
2605004,http://www.diariomunicipal.com.br/amupe,PE,Município de Cupira,cupira
2605103,http://www.diariomunicipal.com.br/amupe,PE,Município de Custódia,custodia
2605152,http://www.diariomunicipal.com.br/amupe,PE,Município de Dormentes,dormentes
2605202,http://www.diariomunicipal.com.br/amupe,PE,Município de Escada,escada
2605301,http://www.diariomunicipal.com.br/amupe,PE,Município de Exu,exu
2605400,http://www.diariomunicipal.com.br/amupe,PE,Município de Feira Nova,feira nova
2605509,http://www.diariomunicipal.com.br/amupe,PE,Município de Ferreiros,ferreiros
2605608,http://www.diariomunicipal.com.br/amupe,PE,Município de Flores,flores
2605707,http://www.diariomunicipal.com.br/amupe,PE,Município de Floresta,floresta
2605806,http://www.diariomunicipal.com.br/amupe,PE,Município de Frei Miguelinho,frei miguelinho
2605905,http://www.diariomunicipal.com.br/amupe,PE,Município de Gameleira,gameleira
2606002,http://www.diariomunicipal.com.br/amupe,PE,Município de Garanhuns,garanhuns
2606101,http://www.diariomunicipal.com.br/amupe,PE,Município de Glória do Goitá ,gloria goita
2606309,http://www.diariomunicipal.com.br/amupe,PE,Município de Granito,granito
2606408,http://www.diariomunicipal.com.br/amupe,PE,Município de Gravatá,gravata
2606507,http://www.diariomunicipal.com.br/amupe,PE,Município de Iati,iati
2606606,http://www.diariomunicipal.com.br/amupe,PE,Município de Ibimirim,ibimirim
2606705,http://www.diariomunicipal.com.br/amupe,PE,Município de Ibirajuba,ibirajuba
2606804,http://www.diariomunicipal.com.br/amupe,PE,Município de Igarassu,igarassu
2606903,http://www.diariomunicipal.com.br/amupe,PE,Município de Iguaracy,iguaracy
2607000,http://www.diariomunicipal.com.br/amupe,PE,Município de Inajá,inaja
2607109,http://www.diariomunicipal.com.br/amupe,PE,Município de Ingazeira,ingazeira
2607307,http://www.diariomunicipal.com.br/amupe,PE,Município de Ipubi,ipubi
2607406,http://www.diariomunicipal.com.br/amupe,PE,Município de Itacuruba,itacuruba
2607505,http://www.diariomunicipal.com.br/amupe,PE,Município de Itaíba,itaiba
2607703,http://www.diariomunicipal.com.br/amupe,PE,Município de Itapetim,itapetim
2607752,http://www.diariomunicipal.com.br/amupe,PE,Município de Itapissuma,itapissuma
2607802,http://www.diariomunicipal.com.br/amupe,PE,Município de Itaquitinga,itaquitinga
2607950,http://www.diariomunicipal.com.br/amupe,PE,Município de Jaqueira,jaqueira
2608008,http://www.diariomunicipal.com.br/amupe,PE,Município de Jataúba,jatauba
2608057,http://www.diariomunicipal.com.br/amupe,PE,Município de Jatobá,jatoba
2608107,http://www.diariomunicipal.com.br/amupe,PE,Município de João Alfredo,joao alfredo
2608206,http://www.diariomunicipal.com.br/amupe,PE,Município de Joaquim Nabuco,joaquim nabuco
2608255,http://www.diariomunicipal.com.br/amupe,PE,Município de Jucati,jucati
